question,sql
Report the distinct president vote and the vice president vote.,"SELECT DISTINCT `President_Vote`, `VICE_President_Vote` FROM `VOTING_RECORD`"
List all the distinct president votes and the vice president votes.,"SELECT DISTINCT `President_Vote`, `VICE_President_Vote` FROM `VOTING_RECORD`"
Find the distinct last names of the students who have class president votes.,SELECT DISTINCT `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`CLASS_President_VOTE`
What are the distinct last names of the students who have class president votes?,SELECT DISTINCT `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`CLASS_President_VOTE`
Find the distinct first names of the students who have class senator votes.,SELECT DISTINCT `T1`.`Fname` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`CLASS_Senator_VOTE`
What are the distinct first names of the students who have class president votes?,SELECT DISTINCT `T1`.`Fname` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`CLASS_Senator_VOTE`
Find the distinct ages of students who have secretary votes in the fall election cycle.,SELECT DISTINCT `T1`.`Age` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`Secretary_Vote` WHERE `T2`.`Election_Cycle` = `Fall`
What are the distinct ages of students who have secretary votes in the fall election cycle?,SELECT DISTINCT `T1`.`Age` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`Secretary_Vote` WHERE `T2`.`Election_Cycle` = `Fall`
Find the distinct Advisor of students who have treasurer votes in the spring election cycle.,SELECT DISTINCT `T1`.`Advisor` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`Treasurer_Vote` WHERE `T2`.`Election_Cycle` = `Spring`
Who served as an advisor for students who have treasurer votes in the spring election cycle?,SELECT DISTINCT `T1`.`Advisor` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`Treasurer_Vote` WHERE `T2`.`Election_Cycle` = `Spring`
Find the distinct majors of students who have treasurer votes.,SELECT DISTINCT `T1`.`Major` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`Treasurer_Vote`
What are the distinct majors that students with treasurer votes are studying?,SELECT DISTINCT `T1`.`Major` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`Treasurer_Vote`
Find the first and last names of all the female (sex is F) students who have president votes.,"SELECT DISTINCT `T1`.`Fname`, `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`President_VOTE` WHERE `T1`.`sex` = `F`"
What are the first and last names of all the female students who have president votes?,"SELECT DISTINCT `T1`.`Fname`, `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`President_VOTE` WHERE `T1`.`sex` = `F`"
Find the first and last name of all the students of age 18 who have vice president votes.,"SELECT DISTINCT `T1`.`Fname`, `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`VICE_President_VOTE` WHERE `T1`.`age` = 18"
What are the first names and last names of the students who are 18 years old and have vice president votes.,"SELECT DISTINCT `T1`.`Fname`, `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`VICE_President_VOTE` WHERE `T1`.`age` = 18"
How many male (sex is M) students have class senator votes in the fall election cycle?,SELECT COUNT(*) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `Class_Senator_Vote` WHERE `T1`.`Sex` = `M` AND `T2`.`Election_Cycle` = `Fall`
Count the number of male students who had class senator votes in the fall election cycle.,SELECT COUNT(*) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `Class_Senator_Vote` WHERE `T1`.`Sex` = `M` AND `T2`.`Election_Cycle` = `Fall`
Find the number of students whose city code is NYC and who have class senator votes in the spring election cycle.,SELECT COUNT(*) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `Class_Senator_Vote` WHERE `T1`.`city_code` = `NYC` AND `T2`.`Election_Cycle` = `Spring`
"Which students live in the city with code ""NYC"" and have class senator votes in the spring election cycle? Count the numbers.",SELECT COUNT(*) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `Class_Senator_Vote` WHERE `T1`.`city_code` = `NYC` AND `T2`.`Election_Cycle` = `Spring`
"Find the average age of students who live in the city with code ""NYC"" and have secretary votes in the spring election cycle.",SELECT AVG(`T1`.`Age`) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `SECRETARY_Vote` WHERE `T1`.`city_code` = `NYC` AND `T2`.`Election_Cycle` = `Spring`
"What is the average age of students who have city code ""NYC"" and have secretary votes for the spring election cycle?",SELECT AVG(`T1`.`Age`) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `SECRETARY_Vote` WHERE `T1`.`city_code` = `NYC` AND `T2`.`Election_Cycle` = `Spring`
Find the average age of female (sex is F) students who have secretary votes in the spring election cycle.,SELECT AVG(`T1`.`Age`) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `SECRETARY_Vote` WHERE `T1`.`Sex` = `F` AND `T2`.`Election_Cycle` = `Spring`
What is the average age of the female students with secretary votes in the spring election cycle?,SELECT AVG(`T1`.`Age`) FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `SECRETARY_Vote` WHERE `T1`.`Sex` = `F` AND `T2`.`Election_Cycle` = `Spring`
Find the distinct first names of all the students who have vice president votes and whose city code is not PIT.,SELECT DISTINCT `T1`.`Fname` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`VICE_PRESIDENT_Vote` EXCEPT SELECT DISTINCT `Fname` FROM `STUDENT` WHERE `city_code` = `PIT`
What are the distinct first names of the students who have vice president votes and reside in a city whose city code is not PIT?,SELECT DISTINCT `T1`.`Fname` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `T2`.`VICE_PRESIDENT_Vote` EXCEPT SELECT DISTINCT `Fname` FROM `STUDENT` WHERE `city_code` = `PIT`
Find the distinct last names of all the students who have president votes and whose advisor is not 2192.,SELECT DISTINCT `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `PRESIDENT_Vote` EXCEPT SELECT DISTINCT `LName` FROM `STUDENT` WHERE `Advisor` = `2192`
What are the distinct last names of the students who have president votes but do not have 2192 as the advisor?,SELECT DISTINCT `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `PRESIDENT_Vote` EXCEPT SELECT DISTINCT `LName` FROM `STUDENT` WHERE `Advisor` = `2192`
Find the distinct last names of all the students who have president votes and whose advisor is 8741.,SELECT DISTINCT `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `PRESIDENT_Vote` INTERSECT SELECT DISTINCT `LName` FROM `STUDENT` WHERE `Advisor` = `8741`
What are the distinct last names of the students who have president votes and have 8741 as the advisor?,SELECT DISTINCT `T1`.`LName` FROM `STUDENT` AS `T1` JOIN `VOTING_RECORD` AS `T2` ON `T1`.`StuID` = `PRESIDENT_Vote` INTERSECT SELECT DISTINCT `LName` FROM `STUDENT` WHERE `Advisor` = `8741`
"For each advisor, report the total number of students advised by him or her.","SELECT `Advisor`, COUNT(*) FROM `STUDENT` GROUP BY `Advisor`"
How many students does each advisor have?,"SELECT `Advisor`, COUNT(*) FROM `STUDENT` GROUP BY `Advisor`"
Report all advisors that advise more than 2 students.,SELECT `Advisor` FROM `STUDENT` GROUP BY `Advisor` HAVING COUNT(*) > 2
Which advisors have more than two students?,SELECT `Advisor` FROM `STUDENT` GROUP BY `Advisor` HAVING COUNT(*) > 2
Report all majors that have less than 3 students.,SELECT `Major` FROM `STUDENT` GROUP BY `Major` HAVING COUNT(*) < 3
What are the majors only less than three students are studying?,SELECT `Major` FROM `STUDENT` GROUP BY `Major` HAVING COUNT(*) < 3
"For each election cycle, report the number of voting records.","SELECT `Election_Cycle`, COUNT(*) FROM `VOTING_RECORD` GROUP BY `Election_Cycle`"
Count the number of voting records for each election cycle.,"SELECT `Election_Cycle`, COUNT(*) FROM `VOTING_RECORD` GROUP BY `Election_Cycle`"
Which major has the most students?,SELECT `Major` FROM `STUDENT` GROUP BY `major` ORDER BY COUNT(*) DESC LIMIT 1
Find the major that is studied by the largest number of students.,SELECT `Major` FROM `STUDENT` GROUP BY `major` ORDER BY COUNT(*) DESC LIMIT 1
What is the most common major among female (sex is F) students?,SELECT `Major` FROM `STUDENT` WHERE `Sex` = `F` GROUP BY `major` ORDER BY COUNT(*) DESC LIMIT 1
Find the major that is studied by the most female students.,SELECT `Major` FROM `STUDENT` WHERE `Sex` = `F` GROUP BY `major` ORDER BY COUNT(*) DESC LIMIT 1
What is the city_code of the city that the most students live in?,SELECT `city_code` FROM `STUDENT` GROUP BY `city_code` ORDER BY COUNT(*) DESC LIMIT 1
Return the code of the city that has the most students.,SELECT `city_code` FROM `STUDENT` GROUP BY `city_code` ORDER BY COUNT(*) DESC LIMIT 1
Report the distinct advisors who have more than 2 students.,SELECT `Advisor` FROM `STUDENT` GROUP BY `Advisor` HAVING COUNT(*) > 2
Which advisors are advising more than 2 students?,SELECT `Advisor` FROM `STUDENT` GROUP BY `Advisor` HAVING COUNT(*) > 2
