question,sql
What is the name of the marketing region that the store Rob Dinning belongs to?,SELECT `t1`.`Marketing_Region_Name` FROM `Marketing_Regions` AS `t1` JOIN `Stores` AS `t2` ON `t1`.`Marketing_Region_Code` = `t2`.`Marketing_Region_Code` WHERE `t2`.`Store_Name` = 'Rob Dinning'
Return the name of the marketing region the store Rob Dinning is located in.,SELECT `t1`.`Marketing_Region_Name` FROM `Marketing_Regions` AS `t1` JOIN `Stores` AS `t2` ON `t1`.`Marketing_Region_Code` = `t2`.`Marketing_Region_Code` WHERE `t2`.`Store_Name` = 'Rob Dinning'
What are the descriptions of the service types with product price above 100?,SELECT `t1`.`Service_Type_Description` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` WHERE `t2`.`Product_Price` > 100
Give me the descriptions of the service types that cost more than 100.,SELECT `t1`.`Service_Type_Description` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` WHERE `t2`.`Product_Price` > 100
"What is the description, code and the corresponding count of each service type?","SELECT `t1`.`Service_Type_Description`, `t2`.`Service_Type_Code`, COUNT(*) FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` GROUP BY `t1`.`Service_Type_Description`, `t2`.`Service_Type_Code`"
"List the description, code and the number of services for each service type.","SELECT `t1`.`Service_Type_Description`, `t2`.`Service_Type_Code`, COUNT(*) FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` GROUP BY `t1`.`Service_Type_Description`, `t2`.`Service_Type_Code`"
What is the description and code of the type of service that is performed the most often?,"SELECT `t1`.`Service_Type_Description`, `t1`.`Service_Type_Code` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` GROUP BY `t1`.`Service_Type_Description`, `t1`.`Service_Type_Code` ORDER BY COUNT(*) DESC LIMIT 1"
Find the description and code of the service type that is performed the most times.,"SELECT `t1`.`Service_Type_Description`, `t1`.`Service_Type_Code` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` GROUP BY `t1`.`Service_Type_Description`, `t1`.`Service_Type_Code` ORDER BY COUNT(*) DESC LIMIT 1"
What are the phones and emails of workshop groups in which services are performed?,"SELECT `t1`.`Store_Phone`, `t1`.`Store_Email_Address` FROM `Drama_Workshop_Groups` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Workshop_Group_ID` = `t2`.`Workshop_Group_ID`"
Give me all the phone numbers and email addresses of the workshop groups where services are performed.,"SELECT `t1`.`Store_Phone`, `t1`.`Store_Email_Address` FROM `Drama_Workshop_Groups` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Workshop_Group_ID` = `t2`.`Workshop_Group_ID`"
"What are the names of workshop groups in which services with product name ""film"" are performed?","SELECT `t1`.`Store_Phone`, `t1`.`Store_Email_Address` FROM `Drama_Workshop_Groups` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Workshop_Group_ID` = `t2`.`Workshop_Group_ID` WHERE `t2`.`Product_Name` = 'film'"
"Find the names of the workshop groups where services with product name ""film"" are performed.","SELECT `t1`.`Store_Phone`, `t1`.`Store_Email_Address` FROM `Drama_Workshop_Groups` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Workshop_Group_ID` = `t2`.`Workshop_Group_ID` WHERE `t2`.`Product_Name` = 'film'"
What are the different product names? What is the average product price for each of them?,"SELECT `Product_Name`, AVG(`Product_Price`) FROM `Products` GROUP BY `Product_Name`"
"For each distinct product name, show its average product price.","SELECT `Product_Name`, AVG(`Product_Price`) FROM `Products` GROUP BY `Product_Name`"
What are the product names with average product price smaller than 1000000?,SELECT `Product_Name` FROM `Products` GROUP BY `Product_Name` HAVING AVG(`Product_Price`) < 1000000
Find the product names whose average product price is below 1000000.,SELECT `Product_Name` FROM `Products` GROUP BY `Product_Name` HAVING AVG(`Product_Price`) < 1000000
What are the total order quantities of photo products?,SELECT SUM(`t1`.`Order_Quantity`) FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`Product_ID` = `t2`.`Product_ID` WHERE `t2`.`Product_Name` = 'photo'
"Compute the total order quantities of the product ""photo"".",SELECT SUM(`t1`.`Order_Quantity`) FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`Product_ID` = `t2`.`Product_ID` WHERE `t2`.`Product_Name` = 'photo'
What are the order details of the products with price higher than 2000?,SELECT `t1`.`Other_Item_Details` FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`Product_ID` = `t2`.`Product_ID` WHERE `t2`.`Product_price` > 2000
Find the order detail for the products with price above 2000.,SELECT `t1`.`Other_Item_Details` FROM `Order_Items` AS `t1` JOIN `Products` AS `t2` ON `t1`.`Product_ID` = `t2`.`Product_ID` WHERE `t2`.`Product_price` > 2000
What are the actual delivery dates of orders with quantity 1?,SELECT `t1`.`Actual_Delivery_Date` FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`Order_ID` = `t2`.`Order_ID` WHERE `t2`.`Order_Quantity` = 1
List the actual delivery date for all the orders with quantity 1,SELECT `t1`.`Actual_Delivery_Date` FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`Order_ID` = `t2`.`Order_ID` WHERE `t2`.`Order_Quantity` = 1
What are the order dates of orders with price higher than 1000?,SELECT `t1`.`Order_Date` FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`Order_ID` = `t2`.`Order_ID` JOIN `Products` AS `t3` ON `t2`.`Product_ID` = `t3`.`Product_ID` WHERE `t3`.`Product_price` > 1000
Find the order dates of the orders with price above 1000.,SELECT `t1`.`Order_Date` FROM `Customer_Orders` AS `t1` JOIN `Order_Items` AS `t2` ON `t1`.`Order_ID` = `t2`.`Order_ID` JOIN `Products` AS `t3` ON `t2`.`Product_ID` = `t3`.`Product_ID` WHERE `t3`.`Product_price` > 1000
How many distinct currency codes are there for all drama workshop groups?,SELECT COUNT(DISTINCT `Currency_Code`) FROM `Drama_Workshop_Groups`
Find the number of distinct currency codes used in drama workshop groups.,SELECT COUNT(DISTINCT `Currency_Code`) FROM `Drama_Workshop_Groups`
What are the names of the drama workshop groups with address in Feliciaberg city?,SELECT `t2`.`Store_Name` FROM `Addresses` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` WHERE `t1`.`City_Town` = 'Feliciaberg'
Return the the names of the drama workshop groups that are located in Feliciaberg city.,SELECT `t2`.`Store_Name` FROM `Addresses` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` WHERE `t1`.`City_Town` = 'Feliciaberg'
What are the email addresses of the drama workshop groups with address in Alaska state?,SELECT `t2`.`Store_Email_Address` FROM `Addresses` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` WHERE `t1`.`State_County` = 'Alaska'
List the email addresses of the drama workshop groups located in Alaska state.,SELECT `t2`.`Store_Email_Address` FROM `Addresses` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` WHERE `t1`.`State_County` = 'Alaska'
Show all cities along with the number of drama workshop groups in each city.,"SELECT `t1`.`City_Town`, COUNT(*) FROM `Addresses` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` GROUP BY `t1`.`City_Town`"
How many drama workshop groups are there in each city? Return both the city and the count.,"SELECT `t1`.`City_Town`, COUNT(*) FROM `Addresses` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` GROUP BY `t1`.`City_Town`"
What is the marketing region code that has the most drama workshop groups?,SELECT `Marketing_Region_Code` FROM `Drama_Workshop_Groups` GROUP BY `Marketing_Region_Code` ORDER BY COUNT(*) DESC LIMIT 1
Which marketing region has the most drama workshop groups? Give me the region code.,SELECT `Marketing_Region_Code` FROM `Drama_Workshop_Groups` GROUP BY `Marketing_Region_Code` ORDER BY COUNT(*) DESC LIMIT 1
Show all cities where at least one customer lives in but no performer lives in.,SELECT `t1`.`City_Town` FROM `Addresses` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` EXCEPT SELECT `t1`.`City_Town` FROM `Addresses` AS `t1` JOIN `Performers` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID`
Which cities have at least one customer but no performer?,SELECT `t1`.`City_Town` FROM `Addresses` AS `t1` JOIN `Customers` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID` EXCEPT SELECT `t1`.`City_Town` FROM `Addresses` AS `t1` JOIN `Performers` AS `t2` ON `t1`.`Address_ID` = `t2`.`Address_ID`
What is the most frequent status of bookings?,SELECT `Status_Code` FROM `Bookings` GROUP BY `Status_Code` ORDER BY COUNT(*) DESC LIMIT 1
Which status code is the most common of all the bookings?,SELECT `Status_Code` FROM `Bookings` GROUP BY `Status_Code` ORDER BY COUNT(*) DESC LIMIT 1
"What are the names of the workshop groups that have bookings with status code ""stop""?",SELECT `t2`.`Store_Name` FROM `Bookings` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Workshop_Group_ID` = `t2`.`Workshop_Group_ID` WHERE `t1`.`Status_Code` = 'stop'
"Which workshop groups have bookings with status code ""stop""? Give me the names.",SELECT `t2`.`Store_Name` FROM `Bookings` AS `t1` JOIN `Drama_Workshop_Groups` AS `t2` ON `t1`.`Workshop_Group_ID` = `t2`.`Workshop_Group_ID` WHERE `t1`.`Status_Code` = 'stop'
Show the names of all the clients with no booking.,SELECT `Customer_Name` FROM `Clients` EXCEPT SELECT `t2`.`Customer_Name` FROM `Bookings` AS `t1` JOIN `Clients` AS `t2` ON `t1`.`Customer_ID` = `t2`.`Client_ID`
What are the names of the clients who do not have any booking?,SELECT `Customer_Name` FROM `Clients` EXCEPT SELECT `t2`.`Customer_Name` FROM `Bookings` AS `t1` JOIN `Clients` AS `t2` ON `t1`.`Customer_ID` = `t2`.`Client_ID`
"What is the average quantities ordered with payment method code ""MasterCard"" on invoices?",SELECT AVG(`Order_Quantity`) FROM `Invoices` WHERE `payment_method_code` = 'MasterCard'
"Check the invoices record and compute the average quantities ordered with the payment method ""MasterCard"".",SELECT AVG(`Order_Quantity`) FROM `Invoices` WHERE `payment_method_code` = 'MasterCard'
What is the product ID of the most frequently ordered item on invoices?,SELECT `Product_ID` FROM `Invoices` GROUP BY `Product_ID` ORDER BY COUNT(*) DESC LIMIT 1
Find the id of the product ordered the most often on invoices.,SELECT `Product_ID` FROM `Invoices` GROUP BY `Product_ID` ORDER BY COUNT(*) DESC LIMIT 1
What is the description of the service type which offers both the photo product and the film product?,SELECT `t1`.`Service_Type_Description` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` WHERE `t2`.`Product_Name` = 'photo' INTERSECT SELECT `t1`.`Service_Type_Description` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` WHERE `t2`.`Product_Name` = 'film'
Give me the description of the service type that offers not only the photo product but also the film product.,SELECT `t1`.`Service_Type_Description` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` WHERE `t2`.`Product_Name` = 'photo' INTERSECT SELECT `t1`.`Service_Type_Description` FROM `Ref_Service_Types` AS `t1` JOIN `Services` AS `t2` ON `t1`.`Service_Type_Code` = `t2`.`Service_Type_Code` WHERE `t2`.`Product_Name` = 'film'
