question,sql
Give me the temperature of Shanghai in January.,SELECT `T2`.`Jan` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T1`.`city` = `Shanghai`
"What is the temperature of ""Shanghai"" city in January?",SELECT `T2`.`Jan` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T1`.`city` = `Shanghai`
"What is the host year of city ""Taizhou ( Zhejiang )""?",SELECT `T2`.`year` FROM `city` AS `T1` JOIN `hosting_city` AS `T2` ON `T1`.`city_id` = `T2`.`host_city` WHERE `T1`.`city` = `Taizhou ( Zhejiang )`
"IN which year did city ""Taizhou ( Zhejiang )"" serve as a host city?",SELECT `T2`.`year` FROM `city` AS `T1` JOIN `hosting_city` AS `T2` ON `T1`.`city_id` = `T2`.`host_city` WHERE `T1`.`city` = `Taizhou ( Zhejiang )`
Which three cities have the largest regional population?,SELECT `city` FROM `city` ORDER BY `regional_population` DESC LIMIT 3
What are the three largest cities in terms of regional population?,SELECT `city` FROM `city` ORDER BY `regional_population` DESC LIMIT 3
Which city has the lowest GDP? Please list the city name and its GDP.,"SELECT `city`, `GDP` FROM `city` ORDER BY `GDP` LIMIT 1"
What is the city with the smallest GDP? Return the city and its GDP.,"SELECT `city`, `GDP` FROM `city` ORDER BY `GDP` LIMIT 1"
Which city has the highest temperature in February?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` ORDER BY `T2`.`Feb` DESC LIMIT 1
"In February, which city marks the highest temperature?",SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` ORDER BY `T2`.`Feb` DESC LIMIT 1
Give me a list of cities whose temperature in March is lower than that in July or higher than that in Oct?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Mar` < `T2`.`Jul` OR `T2`.`Mar` > `T2`.`Oct`
Which cities' temperature in March is lower than that in July or higher than that in Oct?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Mar` < `T2`.`Jul` OR `T2`.`Mar` > `T2`.`Oct`
Give me a list of cities whose temperature in Mar is lower than that in July and which have also served as host cities?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Mar` < `T2`.`Jul` INTERSECT SELECT `T3`.`city` FROM `city` AS `T3` JOIN `hosting_city` AS `T4` ON `T3`.`city_id` = `T4`.`host_city`
Which cities have lower temperature in March than in July and have been once host cities?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Mar` < `T2`.`Jul` INTERSECT SELECT `T3`.`city` FROM `city` AS `T3` JOIN `hosting_city` AS `T4` ON `T3`.`city_id` = `T4`.`host_city`
Give me a list of cities whose temperature in Mar is lower than that in Dec and which have never been host cities.,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Mar` < `T2`.`Dec` EXCEPT SELECT `T3`.`city` FROM `city` AS `T3` JOIN `hosting_city` AS `T4` ON `T3`.`city_id` = `T4`.`host_city`
Which cities have lower temperature in March than in Dec and have never served as host cities?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Mar` < `T2`.`Dec` EXCEPT SELECT `T3`.`city` FROM `city` AS `T3` JOIN `hosting_city` AS `T4` ON `T3`.`city_id` = `T4`.`host_city`
Give me a list of cities whose temperature in Feb is higher than that in Jun or cities that were once host cities?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Feb` > `T2`.`Jun` UNION SELECT `T3`.`city` FROM `city` AS `T3` JOIN `hosting_city` AS `T4` ON `T3`.`city_id` = `T4`.`host_city`
Which cities have higher temperature in Feb than in Jun or have once served as host cities?,SELECT `T1`.`city` FROM `city` AS `T1` JOIN `temperature` AS `T2` ON `T1`.`city_id` = `T2`.`city_id` WHERE `T2`.`Feb` > `T2`.`Jun` UNION SELECT `T3`.`city` FROM `city` AS `T3` JOIN `hosting_city` AS `T4` ON `T3`.`city_id` = `T4`.`host_city`
Please give me a list of cities whose regional population is over 10000000.,SELECT `city` FROM `city` WHERE `regional_population` > 10000000
Which cities have regional population above 10000000?,SELECT `city` FROM `city` WHERE `regional_population` > 10000000
Please give me a list of cities whose regional population is over 8000000 or under 5000000.,SELECT `city` FROM `city` WHERE `regional_population` > 10000000 UNION SELECT `city` FROM `city` WHERE `regional_population` < 5000000
Which cities have regional population above 8000000 or below 5000000?,SELECT `city` FROM `city` WHERE `regional_population` > 10000000 UNION SELECT `city` FROM `city` WHERE `regional_population` < 5000000
Find the number of matches in different competitions.,"SELECT COUNT(*), `Competition` FROM `MATCH` GROUP BY `Competition`"
"For each competition, count the number of matches.","SELECT COUNT(*), `Competition` FROM `MATCH` GROUP BY `Competition`"
List venues of all matches in the order of their dates starting from the most recent one.,SELECT `venue` FROM `MATCH` ORDER BY `date` DESC
What are the venues of all the matches? Sort them in the descending order of match date.,SELECT `venue` FROM `MATCH` ORDER BY `date` DESC
what is the GDP of the city with the largest population.,SELECT `gdp` FROM `city` ORDER BY `Regional_Population` DESC LIMIT 1
Find the GDP of the city with the largest regional population.,SELECT `gdp` FROM `city` ORDER BY `Regional_Population` DESC LIMIT 1
What are the GDP and population of the city that already served as a host more than once?,"SELECT `t1`.`gdp`, `t1`.`Regional_Population` FROM `city` AS `T1` JOIN `hosting_city` AS `T2` ON `T1`.`city_id` = `T2`.`host_city` GROUP BY `t2`.`Host_City` HAVING COUNT(*) > 1"
Which cities have served as host cities more than once? Return me their GDP and population.,"SELECT `t1`.`gdp`, `t1`.`Regional_Population` FROM `city` AS `T1` JOIN `hosting_city` AS `T2` ON `T1`.`city_id` = `T2`.`host_city` GROUP BY `t2`.`Host_City` HAVING COUNT(*) > 1"
