question,sql
What are the details and opening hours of the museums?,"SELECT `T1`.`Museum_Details`, `T2`.`Opening_Hours` FROM `MUSEUMS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Museum_ID` = `T2`.`Tourist_Attraction_ID`"
Give me the detail and opening hour for each museum.,"SELECT `T1`.`Museum_Details`, `T2`.`Opening_Hours` FROM `MUSEUMS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Museum_ID` = `T2`.`Tourist_Attraction_ID`"
"What is the name of the tourist attraction that is associated with the photo ""game1""?",SELECT `T2`.`Name` FROM `PHOTOS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T1`.`Name` = `game1`
"Which tourist attraction is associated with the photo ""game1""? Return its name.",SELECT `T2`.`Name` FROM `PHOTOS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T1`.`Name` = `game1`
"What are the names and descriptions of the photos taken at the tourist attraction ""film festival""?","SELECT `T1`.`Name`, `T1`.`Description` FROM `PHOTOS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`Name` = `film festival`"
"Find the names and descriptions of the photos taken at the tourist attraction called ""film festival"".","SELECT `T1`.`Name`, `T1`.`Description` FROM `PHOTOS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`Name` = `film festival`"
What are the details and ways to get to tourist attractions related to royal family?,"SELECT `T1`.`Royal_Family_Details`, `T2`.`How_to_Get_There` FROM `ROYAL_FAMILY` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Royal_Family_ID` = `T2`.`Tourist_Attraction_ID`"
Which tourist attractions are related to royal family? Tell me their details and how we can get there.,"SELECT `T1`.`Royal_Family_Details`, `T2`.`How_to_Get_There` FROM `ROYAL_FAMILY` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Royal_Family_ID` = `T2`.`Tourist_Attraction_ID`"
What are the details of the shops that can be accessed by walk?,SELECT `T1`.`Shop_Details` FROM `SHOPS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Shop_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`How_to_Get_There` = `walk`
Find the details of the shops that can be reached by walk.,SELECT `T1`.`Shop_Details` FROM `SHOPS` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Shop_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`How_to_Get_There` = `walk`
"What is the name of the staff that is in charge of the attraction named ""US museum""?",SELECT `T1`.`Name` FROM `STAFF` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`Name` = `US museum`
"Tell me the name of the staff in charge of the attraction called ""US museum"".",SELECT `T1`.`Name` FROM `STAFF` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`Name` = `US museum`
What are the details of the markets that can be accessed by walk or bus?,SELECT `T1`.`Market_Details` FROM `Street_Markets` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Market_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`How_to_Get_There` = `walk` OR `T2`.`How_to_Get_There` = `bus`
Find the details of all the markets that are accessible by walk or bus.,SELECT `T1`.`Market_Details` FROM `Street_Markets` AS `T1` JOIN `TOURIST_ATTRACTIONS` AS `T2` ON `T1`.`Market_ID` = `T2`.`Tourist_Attraction_ID` WHERE `T2`.`How_to_Get_There` = `walk` OR `T2`.`How_to_Get_There` = `bus`
What are the visit date and details of the visitor whose detail is 'Vincent'?,"SELECT `T2`.`Visit_Date`, `T2`.`Visit_Details` FROM `VISITORS` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_ID` = `T2`.`Tourist_ID` WHERE `T1`.`Tourist_Details` = `Vincent`"
Find the visit date and details of the tourist whose detail is 'Vincent',"SELECT `T2`.`Visit_Date`, `T2`.`Visit_Details` FROM `VISITORS` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_ID` = `T2`.`Tourist_ID` WHERE `T1`.`Tourist_Details` = `Vincent`"
Which tourist attractions does the visitor with detail 'Vincent' visit?,SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` JOIN `VISITORS` AS `T3` ON `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T3`.`Tourist_Details` = `Vincent`
Show the tourist attractions visited by the tourist whose detail is 'Vincent'.,SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` JOIN `VISITORS` AS `T3` ON `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T3`.`Tourist_Details` = `Vincent`
What are the names of the tourist attractions and the dates when the tourists named Vincent or Vivian visited there?,"SELECT `T1`.`Name`, `T3`.`Visit_Date` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Vincent` OR `T2`.`Tourist_Details` = `Vivian`"
"For each tourist attraction, return its name and the date when the tourists named Vincent or Vivian visited there.","SELECT `T1`.`Name`, `T3`.`Visit_Date` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Vincent` OR `T2`.`Tourist_Details` = `Vivian`"
Show the average price of hotels for each star rating code.,"SELECT `star_rating_code`, AVG(`price_range`) FROM `HOTELS` GROUP BY `star_rating_code`"
What is the average price range of hotels for each each star rating code?,"SELECT `star_rating_code`, AVG(`price_range`) FROM `HOTELS` GROUP BY `star_rating_code`"
Show the average price of hotels for different pet policy.,"SELECT `pets_allowed_yn`, AVG(`price_range`) FROM `HOTELS` GROUP BY `pets_allowed_yn`"
What are the average prices of hotels grouped by their pet policy.,"SELECT `pets_allowed_yn`, AVG(`price_range`) FROM `HOTELS` GROUP BY `pets_allowed_yn`"
"Show the id and star rating of each hotel, ordered by its price from low to high.","SELECT `hotel_id`, `star_rating_code` FROM `HOTELS` ORDER BY `price_range` ASC"
Find the id and star rating of each hotel and sort them in increasing order of price.,"SELECT `hotel_id`, `star_rating_code` FROM `HOTELS` ORDER BY `price_range` ASC"
Show the details of the top 3 most expensive hotels.,SELECT `other_hotel_details` FROM `HOTELS` ORDER BY `price_range` DESC LIMIT 3
What are the details of the three most expensive hotels?,SELECT `other_hotel_details` FROM `HOTELS` ORDER BY `price_range` DESC LIMIT 3
Show the details and star ratings of the 3 least expensive hotels.,"SELECT `other_hotel_details`, `star_rating_code` FROM `HOTELS` ORDER BY `price_range` ASC LIMIT 3"
What are the details and star ratings of the three hotels with the lowest price ranges?,"SELECT `other_hotel_details`, `star_rating_code` FROM `HOTELS` ORDER BY `price_range` ASC LIMIT 3"
Show the transportation method most people choose to get to tourist attractions.,SELECT `How_to_Get_There` FROM `Tourist_Attractions` GROUP BY `How_to_Get_There` ORDER BY COUNT(*) DESC LIMIT 1
Which transportation method is used the most often to get to tourist attractions?,SELECT `How_to_Get_There` FROM `Tourist_Attractions` GROUP BY `How_to_Get_There` ORDER BY COUNT(*) DESC LIMIT 1
Show the description and code of the attraction type most tourist attractions belong to.,"SELECT `T1`.`Attraction_Type_Description`, `T2`.`Attraction_Type_Code` FROM `Ref_Attraction_Types` AS `T1` JOIN `Tourist_Attractions` AS `T2` ON `T1`.`Attraction_Type_Code` = `T2`.`Attraction_Type_Code` GROUP BY `T2`.`Attraction_Type_Code` ORDER BY COUNT(*) DESC LIMIT 1"
Which attraction type does the most tourist attractions belong to? Tell me its  attraction type description and code.,"SELECT `T1`.`Attraction_Type_Description`, `T2`.`Attraction_Type_Code` FROM `Ref_Attraction_Types` AS `T1` JOIN `Tourist_Attractions` AS `T2` ON `T1`.`Attraction_Type_Code` = `T2`.`Attraction_Type_Code` GROUP BY `T2`.`Attraction_Type_Code` ORDER BY COUNT(*) DESC LIMIT 1"
Show different ways to get to attractions and the number of attractions that can be accessed in the corresponding way.,"SELECT `How_to_Get_There`, COUNT(*) FROM `Tourist_Attractions` GROUP BY `How_to_Get_There`"
"List all the possible ways to get to attractions, together with the number of attractions accessible by these methods.","SELECT `How_to_Get_There`, COUNT(*) FROM `Tourist_Attractions` GROUP BY `How_to_Get_There`"
"Show different tourist attractions' names, ids, and the corresponding number of visits.","SELECT `T1`.`Name`, `T2`.`Tourist_Attraction_ID`, COUNT(*) FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` GROUP BY `T2`.`Tourist_Attraction_ID`"
"What are the name, id and the corresponding number of visits for each  tourist attraction?","SELECT `T1`.`Name`, `T2`.`Tourist_Attraction_ID`, COUNT(*) FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` GROUP BY `T2`.`Tourist_Attraction_ID`"
Show the names and ids of tourist attractions that are visited at least two times.,"SELECT `T1`.`Name`, `T2`.`Tourist_Attraction_ID` FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` GROUP BY `T2`.`Tourist_Attraction_ID` HAVING COUNT(*) >= 2"
Which tourist attractions are visited at least twice? Give me their names and ids.,"SELECT `T1`.`Name`, `T2`.`Tourist_Attraction_ID` FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` GROUP BY `T2`.`Tourist_Attraction_ID` HAVING COUNT(*) >= 2"
Show the names and ids of tourist attractions that are visited at most once.,"SELECT `T1`.`Name`, `T1`.`Tourist_Attraction_ID` FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` GROUP BY `T2`.`Tourist_Attraction_ID` HAVING COUNT(*) <= 1"
What are the names and ids of the tourist attractions that are visited at most once?,"SELECT `T1`.`Name`, `T1`.`Tourist_Attraction_ID` FROM `Tourist_Attractions` AS `T1` JOIN `VISITS` AS `T2` ON `T1`.`Tourist_Attraction_ID` = `T2`.`Tourist_Attraction_ID` GROUP BY `T2`.`Tourist_Attraction_ID` HAVING COUNT(*) <= 1"
What are the names of tourist attractions that can be reached by walk or is at address 660 Shea Crescent?,SELECT `T2`.`Name` FROM `Locations` AS `T1` JOIN `Tourist_Attractions` AS `T2` ON `T1`.`Location_ID` = `T2`.`Location_ID` WHERE `T1`.`Address` = `660 Shea Crescent` OR `T2`.`How_to_Get_There` = `walk`
Find the names of the tourist attractions that is either accessible by walk or at address 660 Shea Crescent.,SELECT `T2`.`Name` FROM `Locations` AS `T1` JOIN `Tourist_Attractions` AS `T2` ON `T1`.`Location_ID` = `T2`.`Location_ID` WHERE `T1`.`Address` = `660 Shea Crescent` OR `T2`.`How_to_Get_There` = `walk`
What are the names of the tourist attractions that have parking or shopping as their feature details?,SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1` JOIN `Tourist_Attraction_Features` AS `T2` ON `T1`.`tourist_attraction_id` = `T2`.`tourist_attraction_id` JOIN `Features` AS `T3` ON `T2`.`Feature_ID` = `T3`.`Feature_ID` WHERE `T3`.`feature_Details` = 'park' UNION SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1` JOIN `Tourist_Attraction_Features` AS `T2` ON `T1`.`tourist_attraction_id` = `T2`.`tourist_attraction_id` JOIN `Features` AS `T3` ON `T2`.`Feature_ID` = `T3`.`Feature_ID` WHERE `T3`.`feature_Details` = 'shopping'
Find the tourist attractions that have parking or shopping as their feature details. What are the names of the attractions?,SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1` JOIN `Tourist_Attraction_Features` AS `T2` ON `T1`.`tourist_attraction_id` = `T2`.`tourist_attraction_id` JOIN `Features` AS `T3` ON `T2`.`Feature_ID` = `T3`.`Feature_ID` WHERE `T3`.`feature_Details` = 'park' UNION SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1` JOIN `Tourist_Attraction_Features` AS `T2` ON `T1`.`tourist_attraction_id` = `T2`.`tourist_attraction_id` JOIN `Features` AS `T3` ON `T2`.`Feature_ID` = `T3`.`Feature_ID` WHERE `T3`.`feature_Details` = 'shopping'
What are the names of tourist attractions that can be reached by bus or is at address 254 Ottilie Junction?,SELECT `T2`.`Name` FROM `Locations` AS `T1` JOIN `Tourist_Attractions` AS `T2` ON `T1`.`Location_ID` = `T2`.`Location_ID` WHERE `T1`.`Address` = `254 Ottilie Junction` OR `T2`.`How_to_Get_There` = `bus`
Find the names of the tourist attractions that is either accessible by bus or at address 254 Ottilie Junction.,SELECT `T2`.`Name` FROM `Locations` AS `T1` JOIN `Tourist_Attractions` AS `T2` ON `T1`.`Location_ID` = `T2`.`Location_ID` WHERE `T1`.`Address` = `254 Ottilie Junction` OR `T2`.`How_to_Get_There` = `bus`
What are the names of the tourist attractions Vincent and Marcelle visit?,"SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Vincent` INTERSECT SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Marcelle`"
Which tourist attractions do the tourists Vincent and Marcelle visit? Tell me the names of the attractions.,"SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Vincent` INTERSECT SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Marcelle`"
What are the names of tourist attraction that Alison visited but Rosalind did not visit?,"SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Alison` EXCEPT SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Rosalind`"
Find the the names of the tourist attractions that the tourist named Alison visited but Rosalind did not visit.,"SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Alison` EXCEPT SELECT `T1`.`Name` FROM `Tourist_Attractions` AS `T1`, `VISITORS` AS `T2` JOIN `VISITS` AS `T3` ON `T1`.`Tourist_Attraction_ID` = `T3`.`Tourist_Attraction_ID` AND `T2`.`Tourist_ID` = `T3`.`Tourist_ID` WHERE `T2`.`Tourist_Details` = `Rosalind`"
How many tourists did not make any visit?,SELECT COUNT(*) FROM `Visitors` WHERE NOT `Tourist_ID` IN (SELECT `Tourist_ID` FROM `Visits`)
Count the number of tourists who did not visit any place.,SELECT COUNT(*) FROM `Visitors` WHERE NOT `Tourist_ID` IN (SELECT `Tourist_ID` FROM `Visits`)
